id,type,main,genreId2,genre2,genreId3,genre3,select,result
1164,37,ダイワスカーレット,2,サポートカードイベント,2,明日は私が勝つんだから！,2番でも充分偉いよ,やる気↑、スキルPt+15
1165,37,ダイワスカーレット,2,サポートカードイベント,1,このくらい平気なんだから！,テーピングしようか？,スタミナキープ
1166,37,ダイワスカーレット,2,サポートカードイベント,2,このくらい平気なんだから！,念のため保健室へ行っておこう！,体力+20、やる気↑
1167,38,グラスワンダー,1,育成イベント,1,たゆまぬ気魄【バトルクライ】（セイントジェード・ヒーラー）,これからも勇気を与える走りをしよう, やる気↑、パワー+10
1168,38,グラスワンダー,1,育成イベント,2,たゆまぬ気魄【バトルクライ】（セイントジェード・ヒーラー）,次は、俺にも魔法をかけてほしいな, 体力+15
1169,38,グラスワンダー,1,育成イベント,1,邂逅する想慕【ミラージュメモリー】（セイントジェード・ヒーラー）,頑張った成果だな, 根性+10、賢さ+10
1170,38,グラスワンダー,1,育成イベント,2,邂逅する想慕【ミラージュメモリー】（セイントジェード・ヒーラー）,アンコール行っちゃう？, スタミナ+20
1171,38,グラスワンダー,1,育成イベント,1,永劫続く追撃【エンドレスマイターン】（セイントジェード・ヒーラー）,さすが、最高のサポートだ,鋭い眼光、（注目株）
1172,38,グラスワンダー,1,育成イベント,2,永劫続く追撃【エンドレスマイターン】（セイントジェード・ヒーラー）,サポートというか、攻撃のような……, スピード+10、スキルPt+15、（注目株）
1173,38,グラスワンダー,1,育成イベント,1,みんなで野点傘の下,『大食は命の取り残し』とも言うよ,体力＋１０、スキルｐｔ＋５
1174,38,グラスワンダー,1,育成イベント,2,みんなで野点傘の下,『腹が減っては戦ができぬ』とも言うよ,体力＋３０、スキルｐｔ＋１０、（スピード－５、パワー＋５、太り気味）
1175,38,グラスワンダー,1,育成イベント,1,ダンスレッスン,力強さが欲しい,パワー＋１０
1176,38,グラスワンダー,1,育成イベント,2,ダンスレッスン,気持ちを前に出してみるのは？,根性＋１０
1177,38,グラスワンダー,1,育成イベント,1,ケッコウなオテマエデ！,慎重にいこう！,賢さ＋５、スキルｐｔ＋１５
1178,38,グラスワンダー,1,育成イベント,2,ケッコウなオテマエデ！,先手必勝だ！,スピード＋１０
1179,38,グラスワンダー,1,育成イベント,1,でも負けるのは嫌,アイコンタクトで、裏だと伝える,賢さ＋２０、（切れ者）
1180,38,グラスワンダー,1,育成イベント,2,でも負けるのは嫌,「頑張れ！」とエールを送る,スタミナ＋１０、根性＋１０
1181,38,グラスワンダー,1,育成イベント,1,涼夏を求めて,伝統的な暑さ対策をしよう！,やる気↓、賢さ＋２５
1182,38,グラスワンダー,1,育成イベント,2,涼夏を求めて,心頭滅却すれば火もまた涼し,やる気↓、根性＋２５
1183,38,グラスワンダー,1,育成イベント,1,小さな頃からの夢,今から一緒に着てみたら？,スピード＋５、根性＋５
1184,38,グラスワンダー,1,育成イベント,2,小さな頃からの夢,みんな着物でレースとかどう？,スタミナ＋５，賢さ＋５
1185,38,グラスワンダー,1,育成イベント,1,花瓶,うまくできるかな？,根性＋５、賢さ＋５
1186,38,グラスワンダー,1,育成イベント,2,花瓶,完成したらトレーナー室に飾ろう,スピード＋５、スタミナ＋５
1187,38,グラスワンダー,1,育成イベント,1,おつかいは人のためならず,タイムセールに突撃,スピード＋５，スタミナ＋５
1188,38,グラスワンダー,1,育成イベント,2,おつかいは人のためならず,雑貨にしておこう…,体力＋５，賢さ＋５
1189,38,グラスワンダー,1,育成イベント,1,ナデシコ・ガール これからはそう呼ぼうかな,日本とアメリカをつなげられたな,賢さ＋１０
1190,38,グラスワンダー,1,育成イベント,2,ナデシコ・ガール これからはそう呼ぼうかな,『ナデシコ・ガール』、いい言葉だな,スピード＋１０
1191,38,グラスワンダー,1,育成イベント,1,トレセン学園百人一首クイーン決定戦,じゃあ遠慮なく,スピード＋１０、賢さ＋５
1192,38,グラスワンダー,1,育成イベント,2,トレセン学園百人一首クイーン決定戦,読手をやるからグラスも参加したら？,対抗意識〇
1193,38,グラスワンダー,1,育成イベント,1,二つの原風景,早速一緒に遊ぼう,根性＋１０
1194,38,グラスワンダー,1,育成イベント,2,二つの原風景,アメリカの話もまた聞かせてよ,スタミナ＋１０
1195,38,グラスワンダー,1,育成イベント,1,譲れないこと,行ってらっしゃい！,スタミナ＋２０
1196,38,グラスワンダー,1,育成イベント,2,譲れないこと,トラブルに巻き込まれたら危ない！,スピード＋２０
1197,38,グラスワンダー,1,育成イベント,1,秘められた意味,他にもまだ意味があるんだろう？,スタミナ＋１０、根性＋１０
1198,38,グラスワンダー,1,育成イベント,2,秘められた意味,『Green tea』という意味もある？, パワー＋２０
1199,38,グラスワンダー,1,育成イベント,1,大和撫子・ウマ娘？,言葉の違いとか？,パワー＋５、賢さ＋５
1200,38,グラスワンダー,1,育成イベント,2,大和撫子・ウマ娘？,食文化の違いとか？,スピード＋１０
1201,38,グラスワンダー,1,育成イベント,1,新年の抱負,レースの知識を伝えていく,賢さ＋１０
1202,38,グラスワンダー,1,育成イベント,2,新年の抱負,体調管理を徹底指導,体力＋２０
1203,38,グラスワンダー,1,育成イベント,3,新年の抱負,技術を磨く手伝いをする,スキルｐｔ＋２０
1204,38,グラスワンダー,1,育成イベント,1,夏合宿（2年目）にて,ビーチ・フラッグスを提案する,パワー＋５
1205,38,グラスワンダー,1,育成イベント,2,夏合宿（2年目）にて,ガマン比べを提案する,根性＋１０
1206,38,グラスワンダー,1,育成イベント,1,初詣,グラスがいつも健康でありますように,体力＋３０
1207,38,グラスワンダー,1,育成イベント,2,初詣,グラスがもっと強く慣れますように,5
1208,38,グラスワンダー,1,育成イベント,3,初詣,グラスの走りがより冴えますように,スキルｐｔ＋３５
1209,38,グラスワンダー,2,サポートカードイベント,1,文殿、思ひ煩ふ,まずは見つけた1冊をじっくり読もう,賢さ＋１０
1210,38,グラスワンダー,2,サポートカードイベント,2,文殿、思ひ煩ふ,一緒に探そうか？,根性＋５，賢さ＋５
1211,38,グラスワンダー,2,サポートカードイベント,1,ひととき、うらうらに,ちゃんと息抜きはしてるのか？,体力＋１５
1212,38,グラスワンダー,2,サポートカードイベント,2,ひととき、うらうらに,無理してないか？,パワー＋５，根性＋５、賢さ＋１０
1213,38,グラスワンダー,2,サポートカードイベント,1,昼つ片、打ち語らふ,揺さぶりをかけてペースを乱すのがいい,先行駆け引き
1214,38,グラスワンダー,2,サポートカードイベント,2,昼つ片、打ち語らふ,徹底的にマークして好きに走らせない,徹底マーク〇
1215,39,エルコンドルパサー,1,育成イベント,1,熱！伝！導！（ククルカン・モンク）,語るより行動で示すんだ！ ,パワー+20
1216,39,エルコンドルパサー,1,育成イベント,2,熱！伝！導！（ククルカン・モンク）,衣装のように熱いものを持っている, やる気↑、賢さ+10
1217,39,エルコンドルパサー,1,育成イベント,1,過去からの挑戦状！（ククルカン・モンク）,みんなのためにも用意し直そう！, スピード+10、パワー+10、（愛嬌〇）
1218,39,エルコンドルパサー,1,育成イベント,2,過去からの挑戦状！（ククルカン・モンク）,砂糖を入れて甘くしようか・・・・・,臨機応変、（愛嬌〇）
1219,39,エルコンドルパサー,1,育成イベント,1,衣装に宿る熱き炎！（ククルカン・モンク）,着物で冷静さを身に纏おう,ウマ込み冷静
1220,39,エルコンドルパサー,1,育成イベント,2,衣装に宿る熱き炎！（ククルカン・モンク）,道着を着て修行！, スピード+7、パワー+7、根性+7
1221,39,エルコンドルパサー,1,育成イベント,1,オリジナル・マスク,加速力のあるチーターとか？,スピード＋１０、
1222,39,エルコンドルパサー,1,育成イベント,2,オリジナル・マスク,力強いゾウとか？,パワー＋１０
1223,39,エルコンドルパサー,1,育成イベント,1,もう１度、決意を,ファンの心理かな,スピード+5、スタミナ+5
1224,39,エルコンドルパサー,1,育成イベント,2,もう１度、決意を,自分を重ねてたとか？,根性+10
1225,39,エルコンドルパサー,1,育成イベント,1,サルサ・ロハ,いい汗をかけそうだ ,スタミナ+10
1226,39,エルコンドルパサー,1,育成イベント,2,サルサ・ロハ,パワフルな響きだ ,パワー+10
1227,39,エルコンドルパサー,1,育成イベント,1,勇気の入場曲,ライブの曲を参考にしたら？,パワー＋20
1228,39,エルコンドルパサー,1,育成イベント,2,勇気の入場曲,応援団が使うような曲とか？,スピード＋10、パワー＋10、（切れ者）
1229,39,エルコンドルパサー,1,育成イベント,1,世界最強の決意を,ライバルたちに打ち勝つ！,パワー＋20
1230,39,エルコンドルパサー,1,育成イベント,2,世界最強の決意を,夢への決意とか？,スタミナ＋20
1231,39,エルコンドルパサー,1,育成イベント,1,衝撃の引退,探してみよう！,根性+10
1232,39,エルコンドルパサー,1,育成イベント,2,衝撃の引退,追いつけるかもしれない！,パワー+10
1233,39,エルコンドルパサー,1,育成イベント,1,サボテン料理をご馳走デース！,ステーキかな！,スピード＋10、スタミナ＋10
1234,39,エルコンドルパサー,1,育成イベント,2,サボテン料理をご馳走デース！,スムージーがいいな！,賢さ＋20
1235,39,エルコンドルパサー,1,育成イベント,1,特大ピザを狙え！,圧をかけていこう…！,パワー+10、スキルPt+15
1236,39,エルコンドルパサー,1,育成イベント,2,特大ピザを狙え！,人の隙間を見逃すな！,軽やかステップ
1237,39,エルコンドルパサー,1,育成イベント,1,憧れのレスラー,栄養でもつけに行こう！,スタミナ+10
1238,39,エルコンドルパサー,1,育成イベント,2,憧れのレスラー,ダッシュして帰ろう！,スピード＋１０
1239,39,エルコンドルパサー,1,育成イベント,1,夜の学園のご老公,よっ世界最強最速！ ,やるき↑、根性+5
1240,39,エルコンドルパサー,1,育成イベント,2,夜の学園のご老公,後ろに斧を持った人影が！,体力＋１０
1241,39,エルコンドルパサー,1,育成イベント,1,ダンスレッスン,周りの気になるところで踊ろう ,スタミナ+10
1242,39,エルコンドルパサー,1,育成イベント,2,ダンスレッスン,鏡を見ながら踊ろう ,賢さ+10
1243,39,エルコンドルパサー,1,育成イベント,1,ホット&フライ！,一気に使い切るのはもったいない ,体力+10、スキルPt+5
1244,39,エルコンドルパサー,1,育成イベント,2,ホット&フライ！,いっぱい食べて、強くなろう ,体力+30、スキルPt+10、（スピード－５，パワー＋５、太り気味）
1245,39,エルコンドルパサー,1,育成イベント,1,贈る花言葉,カモミールはどうだ？,やる気↑、賢さ＋５
1246,39,エルコンドルパサー,1,育成イベント,2,贈る花言葉,カスミソウはどうだ？,体力＋１０
1247,39,エルコンドルパサー,1,育成イベント,1,新年の抱負,投げ技 ,パワー+10
1248,39,エルコンドルパサー,1,育成イベント,2,新年の抱負,寝技 ,体力+20
1249,39,エルコンドルパサー,1,育成イベント,3,新年の抱負,タッグ技 ,スキルPt+20
1250,39,エルコンドルパサー,1,育成イベント,1,夏合宿(2年目)にて,突貫力 ,パワー+10
1251,39,エルコンドルパサー,1,育成イベント,2,夏合宿(2年目)にて,寡黙さ ,根性+10
1252,39,エルコンドルパサー,1,育成イベント,1,初詣,スペシャルウィーク,体力+30
1253,39,エルコンドルパサー,1,育成イベント,2,初詣,サイレンススズカ,ALL+5
1254,39,エルコンドルパサー,1,育成イベント,3,初詣,グラスワンダー ,スキルPt+35
1255,39,エルコンドルパサー,2,サポートカードイベント,1,メラメラ・ファイアー！,スタミナ定食を食べるのは？,スタミナ＋１０
1256,39,エルコンドルパサー,2,サポートカードイベント,2,メラメラ・ファイアー！,タイヤ引きで全力ダッシュは？,体力－１０，パワー＋２０
1257,39,エルコンドルパサー,2,サポートカードイベント,1,ダシが重要,ああ、持ち味だ！,体力＋３０
1258,39,エルコンドルパサー,2,サポートカードイベント,2,ダシが重要,いや、調理法だ！,スタミナキープ
1259,39,エルコンドルパサー,2,サポートカードイベント,1,シークレット・ノート！,エル流パワートレメニュー,パワー＋１０
1260,39,エルコンドルパサー,2,サポートカードイベント,2,シークレット・ノート！,晴れたレースで走るコツ,晴れの日〇
1261,40,エアグルーヴ,1,育成イベント,1,ダンスレッスン,もっと力強くできるはず,パワー+10
1262,40,エアグルーヴ,1,育成イベント,2,ダンスレッスン,より洗練できるはず,スピード+10
1263,40,エアグルーヴ,1,育成イベント,1,捕獲せよ！,ならここは俺が！,体力+10
1264,40,エアグルーヴ,1,育成イベント,2,捕獲せよ！,助っ人を呼ぶのは？,体力-10、やる気↑、スピード+10
1265,40,エアグルーヴ,1,育成イベント,1,努力の味見,それでも食べすぎだと思う,体力+10、スキルPt+5
1266,40,エアグルーヴ,1,育成イベント,2,努力の味見,ランチには困らないな,体力+30、スキルPt+10、（スピード-5、パワー+5、太り気味）
1267,40,エアグルーヴ,1,育成イベント,1,さつまいもケーキ,喜ばせてあげるのも大事,パワー+10
1268,40,エアグルーヴ,1,育成イベント,2,さつまいもケーキ,食べてみたいワン,スタミナ＋１０
1269,40,エアグルーヴ,1,育成イベント,1,花壇制作大作戦,地味だが現実的な案,体力+5、賢さ+5
1270,40,エアグルーヴ,1,育成イベント,2,花壇制作大作戦,派手だが現実困難な案,体力-10、スピード+10、パワー+10
1271,40,エアグルーヴ,1,育成イベント,1,女帝と帝王,ダンスゲーム,パワー+10
1272,40,エアグルーヴ,1,育成イベント,2,女帝と帝王,カードゲーム,賢さ+10
1273,40,エアグルーヴ,1,育成イベント,1,女帝と皇帝,君の武器で全てを魅了しよう！,末脚
1274,40,エアグルーヴ,1,育成イベント,2,女帝と皇帝,俺は宇宙規模のトレーナーになるっ！,やる気↑、スキルｐｔ＋１５
1275,40,エアグルーヴ,1,育成イベント,1,点滅信号、渡るべからず,しっかりとした考えがあるんだな,賢さ+10
1276,40,エアグルーヴ,1,育成イベント,2,点滅信号、渡るべからず,点滅してると走りたくなるよな,パワー+10
1277,40,エアグルーヴ,1,育成イベント,1,静寂に燃えて,２人とも程々にな……,スタミナ+10
1278,40,エアグルーヴ,1,育成イベント,2,静寂に燃えて,エアグルーヴ、応援してるぞ！,スピード+10
1279,40,エアグルーヴ,1,育成イベント,1,小さな出会い,なら私の部屋で預かろうかな～,賢さ+10
1280,40,エアグルーヴ,1,育成イベント,2,小さな出会い,きっと君なら大丈夫だ,根性+10
1281,40,エアグルーヴ,1,育成イベント,1,麗しきストレス発散法？,差し入れを用意しておく,スタミナ+20
1282,40,エアグルーヴ,1,育成イベント,2,麗しきストレス発散法？,エアグルーヴを手伝う,根性+20
1283,40,エアグルーヴ,1,育成イベント,1,道導,……彼女は優しいな,スピード+20、（注目株）
1284,40,エアグルーヴ,1,育成イベント,2,道導,……彼女は厳しいな,パワー+20、（注目株）
1285,40,エアグルーヴ,1,育成イベント,1,君に花を,それなりには,賢さ+20
1286,40,エアグルーヴ,1,育成イベント,2,君に花を,全然……,スピード+20
1287,40,エアグルーヴ,1,育成イベント,1,フリーダム目安箱,手伝おうか？,体力＋１０
1288,40,エアグルーヴ,1,育成イベント,2,フリーダム目安箱,俺も自分の仕事を頑張らないとな,体力－１０、やる気↑、賢さ＋１０
1289,40,エアグルーヴ,1,育成イベント,1,努力の味見,それでも食べすぎだと思う,体力＋１０、スキルｐｔ＋５
1290,40,エアグルーヴ,1,育成イベント,2,努力の味見,ランチには困らないな,体力＋３０，スピード－５，パワー＋５，スキルｐｔ＋１０、（太り気味）
1291,40,エアグルーヴ,1,育成イベント,1,麗姿、瞳に焼き付いて,もう少しだけ時間をもらえませんか？,
1292,40,エアグルーヴ,1,育成イベント,2,麗姿、瞳に焼き付いて,名前はもうお決まりですか？,パワー+10
1293,40,エアグルーヴ,1,育成イベント,3,麗姿、瞳に焼き付いて,また会いに行ってもいいですか？,スタミナ+10
1294,40,エアグルーヴ,1,育成イベント,1,尻尾ケアは大切に,俺も一緒に考えるよ,体力＋１０
1295,40,エアグルーヴ,1,育成イベント,2,尻尾ケアは大切に,みんな大変なんだな……,体力－１０、やる気↑、パワー＋１０
1296,40,エアグルーヴ,1,育成イベント,1,ネバー・エンディング・ロード,これからも磨き続けないとだな ,テンポアップ
1297,40,エアグルーヴ,1,育成イベント,2,ネバー・エンディング・ロード,俺にとっても一流だ！,パワー+20
1298,40,エアグルーヴ,1,育成イベント,1,隣に立つのは……！,2人で最高の誌面にしよう！ ,臨機応変
1299,40,エアグルーヴ,1,育成イベント,2,隣に立つのは……！,いっそ3人で撮るのは？ ,根性+10、賢さ+10
1300,40,エアグルーヴ,1,育成イベント,1,女帝、甘える,声が聴きたいって言ってみるとか,スピード+10、スタミナ+10
1301,40,エアグルーヴ,1,育成イベント,2,女帝、甘える,何か送ってほしいものとかないのか？ ,スタミナ+10、パワー+10
1302,40,エアグルーヴ,1,育成イベント,1,新年の抱負,大きな正月飾りを置くとか？,パワー+10
1303,40,エアグルーヴ,1,育成イベント,2,新年の抱負,お雑煮食べてないな,体力+20
1304,40,エアグルーヴ,1,育成イベント,3,新年の抱負,書初めしようか,スキルPt+20
1305,40,エアグルーヴ,1,育成イベント,1,夏合宿（2年目）にて,灼熱の筋力強化メニュー,パワー＋１０
1306,40,エアグルーヴ,1,育成イベント,2,夏合宿（2年目）にて,地獄の闘魂強化メニュー,根性+１０
1307,40,エアグルーヴ,1,育成イベント,1,初詣,正月らしいものを食べたくないか？,体力+30
1308,40,エアグルーヴ,1,育成イベント,2,初詣,絵マに『強くなりたい』って書こう！,ALL+5
1309,40,エアグルーヴ,1,育成イベント,3,初詣,おみくじを引こう！,スキルPt+35
1310,40,エアグルーヴ,2,サポートカードイベント,1,俊敏にして剛腕,１人でこれを運ぶにはパワーがいるな,パワー＋１５
1311,40,エアグルーヴ,2,サポートカードイベント,2,俊敏にして剛腕,この量をさばくなら、相当急がないと…,スピード＋１０、スタミナ＋５
1312,40,エアグルーヴ,2,サポートカードイベント,1,峻厳にして優渥,いつも厳しく接しているのか？,臨機応変
1313,40,エアグルーヴ,2,サポートカードイベント,2,峻厳にして優渥,よく相手を観察しているんだな,体力＋１０、賢さ＋１０
1314,41,マヤノトップガン,1,育成イベント,1,Meant　To　Be♪（花嫁マヤノトップガン）,もう1度チャンスをくれる？ ,ペースキープ
1315,41,マヤノトップガン,1,育成イベント,2,Meant　To　Be♪（花嫁マヤノトップガン）,もちろん、1番大切だよ ,直線加速
1316,41,マヤノトップガン,1,育成イベント,1,With　My　Whole　Heart！（花嫁マヤノトップガン）,安心して、すぐに元気になるから ,スタミナ+10、スキルPt+15、（練習上手◯）
1317,41,マヤノトップガン,1,育成イベント,2,With　My　Whole　Heart！（花嫁マヤノトップガン）,頼りにしてるぞ ,体力+15、（練習上手◯）
1318,41,マヤノトップガン,1,育成イベント,1,You're　My　Sunshine☆（花嫁マヤノトップガン）,どんな服でも、マヤノが1番輝いてるよ ,スタミナ+20
1319,41,マヤノトップガン,1,育成イベント,2,You're　My　Sunshine☆（花嫁マヤノトップガン）,次も呼ばれるよう、頑張ろう！ ,パワー+20
1320,41,マヤノトップガン,1,育成イベント,1,目指せ！ 大人のちゃんこ鍋☆,体重は大丈夫…？,体力＋１０，スキルｐｔ＋５
1321,41,マヤノトップガン,1,育成イベント,2,目指せ！ 大人のちゃんこ鍋☆,面白そう！,体力＋３０、スキルｐｔ＋１０、（スピード－５、パワー＋５、太り気味）
1322,41,マヤノトップガン,1,育成イベント,1,大人なモデルの秘訣！,確かにコンディションは大事だな,体力－１０，スタミナ＋２０
1323,41,マヤノトップガン,1,育成イベント,2,大人なモデルの秘訣！,確かにスピード感は大事だな,スピード＋１０
1324,41,マヤノトップガン,1,育成イベント,1,勉強はマヤにおまかせ☆,マヤノもお礼をしてもらったら？,パワー＋５、根性＋５
1325,41,マヤノトップガン,1,育成イベント,2,勉強はマヤにおまかせ☆,嫌な時は断るんだぞ,賢さ＋１０
1326,41,マヤノトップガン,1,育成イベント,1,マヤの大切な人！,えーっと……？,スピード+10
1327,41,マヤノトップガン,1,育成イベント,2,マヤの大切な人！,……実は他に大切な人が,根性+10
1328,41,マヤノトップガン,1,育成イベント,1,ダンスレッスン,ああ、見返してやろう！,根性＋１０
1329,41,マヤノトップガン,1,育成イベント,2,ダンスレッスン,キュートさも取り入れてみれば？,スピード＋１０
1330,41,マヤノトップガン,1,育成イベント,1,マヤのドキドキ☆肝試し！,その幽霊は無念だっただろうな,パワー+20
1331,41,マヤノトップガン,1,育成イベント,2,マヤのドキドキ☆肝試し！,マヤノたちの後ろに……,根性+20
1332,41,マヤノトップガン,1,育成イベント,1,マヤのワクワク☆配信！,見ているこっちも楽しかった！,スタミナ＋５、パワー＋５
1333,41,マヤノトップガン,1,育成イベント,2,マヤのワクワク☆配信！,いつも応援してるよ。レース頑張って！,根性＋１０
1334,41,マヤノトップガン,1,育成イベント,3,マヤのルンルン☆配信！,わかった。歌っているところを撮ろう！,スピード＋１０
1335,41,マヤノトップガン,1,育成イベント,4,マヤのルンルン☆配信！,走ってるところを取ろう！,スタミナ＋１０
1336,41,マヤノトップガン,1,育成イベント,1,マヤのキラキラ☆決心！,私を気遣ってくれてありがとう,スピード＋５，スタミナ＋５
1337,41,マヤノトップガン,1,育成イベント,2,マヤのキラキラ☆決心！,批判コメントなら全然気にしてないよ,パワー＋１０
1338,41,マヤノトップガン,1,育成イベント,3,マヤのキラキラ☆決心！,配信をやめるのはもったいないよ,賢さ＋１０
1339,41,マヤノトップガン,1,育成イベント,1,マヤちんのレース講座☆,バテないようにスタミナをつけよう！,スタミナ＋１０、スキルｐｔ＋１５
1340,41,マヤノトップガン,1,育成イベント,2,マヤちんのレース講座☆,ライバルを追い抜かすコツを掴もう！,直線巧者
1341,41,マヤノトップガン,1,育成イベント,1,マヤノ・テイクオフ☆,いろんなレースにテイクオフだ！,スピード+20、（愛嬌◯）
1342,41,マヤノトップガン,1,育成イベント,2,マヤノ・テイクオフ☆,マヤノの原点がわかったよ,スタミナ+20、（愛嬌◯）
1343,41,マヤノトップガン,1,育成イベント,1,甘いキモチをキミに♪,頑張れ、マヤノ！,スタミナ+20
1344,41,マヤノトップガン,1,育成イベント,2,甘いキモチをキミに♪,俺も作ろうかな,賢さ+20
1345,41,マヤノトップガン,1,育成イベント,1,星に願いを,隠れてやり過ごそう,賢さ＋１０
1346,41,マヤノトップガン,1,育成イベント,2,星に願いを,屋上までダッシュ！,スピード＋１０
1347,41,マヤノトップガン,1,育成イベント,1,マヤの大切な人！,えっと……？,スピード＋１０
1348,41,マヤノトップガン,1,育成イベント,2,マヤの大切な人！,……実は他に大切な人が,根性＋１０
1349,41,マヤノトップガン,1,育成イベント,1,新年の抱負,初売りデート,スタミナ＋１０
1350,41,マヤノトップガン,1,育成イベント,2,新年の抱負,おせちデート,体力＋２０
1351,41,マヤノトップガン,1,育成イベント,3,新年の抱負,初詣デート,スキルｐｔ＋２０
1352,41,マヤノトップガン,1,育成イベント,1,夏合宿（2年目）にて,もう、ギュッてされてるよ,パワー＋１０
1353,41,マヤノトップガン,1,育成イベント,2,夏合宿（2年目）にて,それは頑張らないとだな,根性＋１０
1354,41,マヤノトップガン,1,育成イベント,1,初詣,どうかこのまま健やかに,体力＋３０
1355,41,マヤノトップガン,1,育成イベント,2,初詣,たくさん学んで大きくなって欲しい,ＡＬＬ＋５
1356,41,マヤノトップガン,1,育成イベント,3,初詣,素敵な大人になれますように,スキルｐｔ＋３５
1357,41,マヤノトップガン,2,サポートカードイベント,1,なんでもない日の……♪,素敵なお父さんだな, （やる気↑、スピード+20、根性+10、真っ向勝負） or （体力-10、やる気↑、根性+10）
1358,41,マヤノトップガン,2,サポートカードイベント,2,なんでもない日の……♪,誰かを気遣えるって“大人だな”, 賢さ+15
1359,41,マヤノトップガン,2,サポートカードイベント,3,なんでもない日の……♪,じゃあ俺からも何かあげようか？, 体力+20、スタミナ+10、対抗意識、連続イベントが終了
1360,41,マヤノトップガン,2,サポートカードイベント,1,マヤノ的ファッション会議！,最新の技有りコーデ！,直線巧者
1361,41,マヤノトップガン,2,サポートカードイベント,2,マヤノ的ファッション会議！,動きやすい機能美コーデ！,スタミナ＋１０
1362,41,マヤノトップガン,2,サポートカードイベント,1,マヤノ的おやつ会議！,新フレーバーに挑戦！,スタミナ＋５，根性＋５
1363,41,マヤノトップガン,2,サポートカードイベント,2,マヤノ的おやつ会議！,テッパンが1番！,スタミナ＋１０
1364,42,スーパークリーク,1,育成イベント,1,Accident or Ghost,それなら安心だ！, スタミナ+10、スキルPt+15
1365,42,スーパークリーク,1,育成イベント,2,Accident or Ghost,まだ怖いならクリークに甘えよう, パワー+20
1366,42,スーパークリーク,1,育成イベント,1,Curse or Wrap,クリークらしくてよかったと思います！, 食い下がり、（愛嬌◯）
1367,42,スーパークリーク,1,育成イベント,2,Curse or Wrap,イベントの宣伝にはならない気が……, スピード+20、（愛嬌◯）
1368,42,スーパークリーク,1,育成イベント,1,Search or Memmy,参考書を探さないと！, 賢さ+20
1369,42,スーパークリーク,1,育成イベント,2,Search or Memmy,読み聞かせ……聞きたいなぁ……, 読解力
1370,42,スーパークリーク,1,育成イベント,1,夜の甘い誘惑,いいと思うよ,体力＋３０、スピード＋１０、スキルｐｔ＋１０
1371,42,スーパークリーク,1,育成イベント,2,夜の甘い誘惑,我慢した方が…,体力＋１０、スピード＋５、スキルｐｔ＋５
1372,42,スーパークリーク,1,育成イベント,1,危険なご褒美,クリークは、よく耐えられたな…,根性＋１０、スキルｐｔ＋１５
1373,42,スーパークリーク,1,育成イベント,2,危険なご褒美,とんでもないテクニックだった…,コーナー回復〇
1374,42,スーパークリーク,1,育成イベント,1,1日体験☆陶芸教室,湯呑は使い勝手がよさそう,スピード＋５、賢さ＋５
1375,42,スーパークリーク,1,育成イベント,2,1日体験☆陶芸教室,インテリアになりそうな花瓶かな,スタミナ＋１０
1376,42,スーパークリーク,1,育成イベント,1,ギュッとマッサージ！,やるなら温めてからの方がいいぞ,根性＋１０
1377,42,スーパークリーク,1,育成イベント,2,ギュッとマッサージ！,構わない,スピード＋５，賢さ＋５
1378,42,スーパークリーク,1,育成イベント,1,命には愛を込めて,詳しい人ならいるはずだ,スピード＋１０、スタミナ＋１０
1379,42,スーパークリーク,1,育成イベント,2,命には愛を込めて,みんなで調べればすぐだよ , 賢さ＋２０
1380,42,スーパークリーク,1,育成イベント,1,ダンスレッスン,よし、やろう！,スタミナ＋１０
1381,42,スーパークリーク,1,育成イベント,2,ダンスレッスン,自主練の邪魔になるし…,スピード＋１０
1382,42,スーパークリーク,1,育成イベント,1,自己満足な願い,誰かを想って作られた勝負服なんだな,パワー+20
1383,42,スーパークリーク,1,育成イベント,2,自己満足な願い,苦しくなるのは優しいからだ,スタミナ+20
1384,42,スーパークリーク,1,育成イベント,1,迷子を探せ！,手分けして探そう,体力－１０、スタミナ＋１０、パワー＋１０
1385,42,スーパークリーク,1,育成イベント,2,迷子を探せ！,迷子放送で呼んでもらおう,賢さ＋１０
1386,42,スーパークリーク,1,育成イベント,1,焦らずにいきましょう,今はまだ甘えるくらいでいい,スタミナ＋１０、パワー＋１０、（注目株）
1387,42,スーパークリーク,1,育成イベント,2,焦らずにいきましょう,間違いない,根性＋２０、（注目株）
1388,42,スーパークリーク,1,育成イベント,1,友達のために,だけどこれはさすがに…,体力＋１０、スキルｐｔ＋５
1389,42,スーパークリーク,1,育成イベント,2,友達のために,頑張れ、クリーク！,体力＋３０、スキルｐｔ＋１０、（スピード－５，パワー＋５、太り気味）
1390,42,スーパークリーク,1,育成イベント,1,星を見るなら2人で,星が綺麗だったから,パワー＋５、根性＋５
1391,42,スーパークリーク,1,育成イベント,2,星を見るなら2人で,いや、別に…,スタミナ＋１０
1392,42,スーパークリーク,1,育成イベント,1,息抜きは甘え？,予定はしっかり立てています,スタミナ＋１０
1393,42,スーパークリーク,1,育成イベント,2,息抜きは甘え？,甘い考えというわけでは…,賢さ＋１０
1394,42,スーパークリーク,1,育成イベント,1,新年の抱負,手作り料理,スタミナ＋１０
1395,42,スーパークリーク,1,育成イベント,2,新年の抱負,願いなし！,体力＋２０
