id,genreName,gereId,genre2Name,genre2Id,branchNo,kindNo,skillName,explanation,category,rarity,activeCondition1,activeCondition2,activeCondition3,activeCondition4,activeCondition5,activeCondition6,activeCondition7,activeCondition8,activeCondition9,activeCondition10,effect1,effect2,effect3,effect4,effect5,effect6,effect7,effect8,effect9,effect10,wisepoint,getpoint,evaluationPoint
487,回復,3,持久力,1,1,4,冷静,前が詰まった時に落ち着いて 態勢をわずかに立て直す＜作戦・追込＞,特定条件,R,作戦 追込,前方をブロックされた時間 1秒以上,該当フェーズ内のスキル不秒数 10秒,,,,,,,,持久力 1.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
488,回復,3,持久力,1,1,4,スリーセブン,残り距離が777mの時に わずかに元気が出る,特定条件,R,残り距離 776~778m,,,,,,,,,,持久力 1.5% 回復 継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,,あり,160Pt,217Pt
489,回復,3,持久力,1,1,4,ふり絞り,レース終盤にスキルを多く発動すると 持久力がわずかに回復する,終盤,R,レース終盤のスキル発動数 3回以上,,,,,,,,,,持久力 1.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,100Pt,217Pt
490,回復,3,持久力,1,1,2,潜伏態勢,レース中盤が迫ったとき後方にいると 持久力を回復する＜作戦・差し＞,序盤,SR,作戦 差し,中盤後半のどこか -,順位割合 50%より下位,,,,,,,,持久力 5.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
491,回復,3,持久力,1,1,4,静かな呼吸,レース中盤が迫ったとき後方にいると 持久力をわずかに回復する ＜作戦・差し＞,序盤,R,作戦 差し,中盤後半のどこか -,順位割合 50%より下位,,,,,,,,持久力 1.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
492,回復,3,持久力,1,1,4,砂塵慣れ,レース中盤に後方にいると 持久力がわずかに回復する＜ダート＞,中盤,R,コース ダート,該当フェーズのどこか 中盤,順位割合 50%より下位,,,,,,,,持久力 1.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
493,回復,3,持久力,1,1,2,泰然自若,レース中盤初めの方に中団にいると 速度をわずかに落として 持久力をすごく回復する＜長距離＞,中盤,SR,中盤前半のどこか -,順位割合 40~80%,,,,,,,,,持久力 7.5% 回復,速度減少 0.15[m/s],継続時間 1.2秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,170Pt,508Pt
494,回復,3,持久力,1,1,4,マイペース,レース中盤初めの方に中団にいると 速度をわずかに落として 持久力を少し回復する＜長距離＞,中盤,R,中盤前半のどこか -,順位割合 40~80%,,,,,,,,,持久力 3.5% 回復,速度減少 0.15[m/s],継続時間 1.2秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,170Pt,217Pt
495,回復,3,持久力,1,1,2,アオハル燃焼・体,レース中盤にアオハル魂が燃え レース中のチームメンバーのスタミナ 合計が高いほど持久力が回復する,中盤,SR,該当フェーズのどこか 中盤,チーム能力合計Lv5,,,,,,,,,持久力 6.6% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,633Pt
496,回復,3,持久力,1,1,4,アオハル点火・体,レース中盤にアオハル魂が燃えレース 中のチームメンバーのスタミナ合計が 高いほど持久力がわずかに回復する,中盤,R,該当フェーズのどこか 中盤,チーム能力合計Lv5,,,,,,,,,持久力 1.8% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,263Pt
497,回復,3,持久力,1,1,2,憧れのエール,レース後半のコーナーで思いっきりの 応援が届くとサイレンススズカの 持久力が回復する,特定条件,SR,対象キャラクターが存在する -,残存距離 800~850m,,,,,,,,,持久力 5.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,なし,-,0Pt
498,回復,3,持久力,1,1,4,U=ma2,レース後半のコーナーで控えていると 持久力をわずかに回復し さらに少しの間速度をちょっと上げる,固有,R,走行距離 50%以降,順位 3位以降,順位割合 40%より上位,コーナー -,,,,,,,持久力 1.5% 回復,目標速度 0.05[m/s],継続時間 2.4秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
499,回復,3,持久力,1,1,4,ピュリティオブハート,レース中盤で好位置にいる時に 持久力が少し回復する,固有,R,該当フェーズのどこか 中盤,順位 2位以降,順位割合 40%より上位,,,,,,,,持久力 3.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
500,回復,3,持久力,1,1,4,ワクワククライマックス,最終コーナーで後ろの方にいると近くの ウマ娘を見て持久力をわずかに回復する,固有,R,順位割合 50%より下位,近くのウマ娘 1人以上,最終コーナー -,,,,,,,,持久力 1.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
501,回復,3,持久力,1,1,4,どんっ、パッ、むんっ,レース中間付近で中団にいるとき 持久力をわずかに回復し さらに速度をちょっと上げる,固有,R,走行距離 50%以降,フェーズ 中盤,順位 3位以降,順位割合 70%より上位,,,,,,,持久力 1.5% 回復,目標速度 0.05[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
502,回復,3,持久力,1,1,4,わやかわ♪マリンダイヴ,中盤で2回スキルを使うと 持久力がわずかに回復する,固有,R,フェーズ 中盤,順位 2位以降,順位割合 70%より上位,レース中盤のスキル発動数 2回以上,,,,,,,持久力 1.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
503,回復,3,持久力,1,1,4,ゲインヒール・スペリアー,中盤に後ろの方で順位を下げた時に 持久力を少し回復する,固有,R,フェーズ 中盤,順位割合 40%より下位,順位を下げたとき -,,,,,,,,持久力 3.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
504,回復,3,持久力,1,1,4,Drain for rose,レース中盤を好位置で走行中に 詰め寄られると前方のウマ娘から 持久力をわずかに吸い取る,固有,R,フェーズ 中盤,順位 2位以降,順位割合 50%より上位,追い越し対象になっている時間 1秒以上,,,,,,,持久力 1.5% 回復,持久力 0.25% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
505,デバフ,4,現在速度,1,1,4,逃げためらい,レース終盤に作戦・逃げのウマ娘を ためらわせて速度をわずかに下げる,終盤,R,相手の逃げ人数 1人以上,該当フェーズのどこか 終盤,,,,,,,,,速度減少 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
506,デバフ,4,現在速度,1,1,4,先行ためらい,レース終盤に作戦・先行のウマ娘を ためらわせて速度をわずかに下げる,終盤,R,相手の先行人数 1人以上,該当フェーズのどこか 終盤,,,,,,,,,速度減少 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
507,デバフ,4,現在速度,1,1,4,追込ためらい,レース終盤に作戦・追込のウマ娘を ためらわせて速度をわずかに下げる,終盤,R,相手の追い込み人数 1人以上,該当フェーズのどこか 終盤,,,,,,,,,速度減少 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
508,デバフ,4,現在速度,1,1,2,悩殺術,レース序盤に前の方にいると 後方のウマ娘が萎縮する＜短距離＞,序盤,SR,レースの距離 短距離,該当フェーズのどこか 序盤,順位割合 50%より上位,該当フェーズ内のスキル不発秒数 5秒,,,,,,,速度減少 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,170Pt,508Pt
509,デバフ,4,現在速度,1,1,4,後方釘付,レース序盤に前の方にいると 後方のウマ娘が少し萎縮する＜短距離＞,序盤,R,レースの距離 短距離,該当フェーズのどこか 序盤,順位割合 50%より上位,該当フェーズ内のスキル不発秒数 5秒,,,,,,,速度減少 0.2[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,170Pt,262Pt
510,デバフ,4,現在速度,1,1,2,スピードグリード,レース中盤に前の方にいると 後ろの速度を少し奪う＜マイル＞,中盤,SR,レースの距離 マイル,該当フェーズのどこか 中盤,順位 3位以内,,,,,,,,速度減少 0.2[m/s],目標速度 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,160Pt,461Pt
511,デバフ,4,現在速度,1,1,4,スピードイーター,レース中盤に前の方にいると 後ろの速度をわずかに奪う＜マイル＞,中盤,R,レースの距離 マイル,該当フェーズのどこか 中盤,順位 3位以内,,,,,,,,速度減少0.15[m/s],目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,160Pt,217Pt
512,デバフ,4,現在速度,1,1,2,独占力,レース終盤に後ろの方にいると 前の速度を下げる＜中距離＞,終盤,SR,レースの距離 中距離,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,速度減少 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,508Pt
513,デバフ,4,現在速度,1,1,4,束縛,レース終盤に後ろの方にいると 前の速度をわずかに下げる＜中距離＞,終盤,R,レースの距離 中距離,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,速度減少 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
514,デバフ,4,現在速度,1,1,2,熱いまなざし,レース終盤に目を付けたウマ娘の 緊張感が増す＜作戦・追込＞,終盤,SR,作戦 追込,該当フェーズのどこか 終盤,順位 2位以降,,,,,,,,速度減少 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
515,デバフ,4,現在速度,1,1,4,まなざし,レース終盤に目を付けたウマ娘の 緊張感がわずかに増す＜作戦・追込＞,終盤,R,作戦 追込,該当フェーズのどこか 終盤,順位 2位以降,,,,,,,,速度減少 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
516,デバフ,4,加速度,2,1,2,布陣,レース序盤に後ろにいると 前の動きを鈍くする＜マイル＞,序盤,SR,レースの距離 マイル,該当フェーズのどこか 序盤,順位割合 50%より下位,該当フェーズ内のスキル不発秒数 3秒,,,,,,,加速度 -0.3[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,508Pt
517,デバフ,4,加速度,2,1,4,布石,レース序盤に後ろにいると 前の動きをわずかに鈍くする＜マイル＞,序盤,R,レースの距離,マイル,該当フェーズのどこか 序盤,順位割合 50%より下位,該当フェーズ内のスキル不発秒数 3秒,,,,,,加速度 -0.1[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
518,デバフ,4,加速度,2,1,4,リスタート,レース序盤にハナを取れていないと 前のウマ娘の動きをわずかに鈍くする ＜作戦・逃げ＞,序盤,R,作戦 逃げ,該当フェーズのどこか 序盤,順位 2位以降,該当フェーズ内のスキル不発秒数 5秒,,,,,,,加速度 -0.1[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
519,デバフ,4,かかり時間,3,1,4,逃げ駆け引き,作戦が逃げのウマ娘が掛かると 落ち着くまで時間がかかる,特定条件,R,逃げがかかった人数 1人以上,自身がかかっていない状態 -,,,,,,,,,かかり時間 5秒,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,174Pt
520,デバフ,4,かかり時間,2,1,4,先行駆け引き,作戦が先行のウマ娘が掛かると 落ち着くまで時間がかかる,特定条件,R,先行がかかった人数 1人以上,自身がかかっていない状態 -,,,,,,,,,かかり時間 5秒,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,174Pt
521,デバフ,4,かかり時間,2,1,4,差し駆け引き,作戦が差しのウマ娘が掛かると 落ち着くまで時間がかかる,特定条件,R,差しがかかった人数 1人以上,自身がかかっていない状態 -,自身がかかっていない状態 -,,,,,,,,かかり時間 5秒,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,174Pt
522,デバフ,4,かかり時間,2,1,4,追込駆け引き,作戦が追込のウマ娘が掛かると 落ち着くまで時間がかかる,特定条件,R,追い込みがかかった人数 1人以上,自身がかかっていない状態 -,,,,,,,,,かかり時間 5秒,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,174Pt
523,デバフ,4,持久力,3,1,4,トリック（前）,レース中盤に前の方にいると後ろの 掛かったウマ娘がわずかに疲れる,中盤,R,フェーズ 中盤,順位割合 50%より上位,後方でかかった人数 1人以上,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,140Pt,217Pt
524,デバフ,4,持久力,3,1,2,見惚れるトリック,レース中盤に前の方にいると後ろの 掛かったウマ娘が疲れる,中盤,SR,フェーズ 中盤,順位割合 50%より上位,後方でかかった人数 1人以上,,,,,,,,持久力 3% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,140Pt,508Pt
525,デバフ,4,持久力,3,1,4,トリック（後）,レース中盤に後ろの方にいると前の 掛かったウマ娘がわずかに疲れる,中盤,R,フェーズ 中盤,順位割合 50%より下位,前方でかかった人数 1人以上,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,140Pt,217Pt
526,デバフ,4,持久力,3,1,4,逃げけん制,レース序盤に作戦・逃げのウマ娘を けん制してわずかに疲れやすくする,序盤,R,相手の逃げ人数 1人以上,該当フェーズのどこか 序盤,該当フェーズ内のスキル不発秒数 5秒,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
527,デバフ,4,持久力,3,1,4,逃げ焦り,レース中盤に作戦・逃げのウマ娘を 焦らせてわずかに疲れやすくする,中盤,R,相手の逃げ人数 1人以上,該当フェーズのどこか 中盤,,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
528,デバフ,4,持久力,3,1,4,先行けん制,レース序盤に作戦・先行のウマ娘を けん制してわずかに疲れやすくする,序盤,R,相手の先行人数 1人以上,該当フェーズのどこか 序盤,,,,,,,,,該当フェーズ内のスキル不発秒数 5秒,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,あり,130Pt,217Pt
529,デバフ,4,持久力,3,1,4,先行焦り,レース中盤に作戦・先行のウマ娘を 焦らせてわずかに疲れやすくする,中盤,R,相手の先行人数 1人以上,該当フェーズのどこか 中盤,,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
530,デバフ,4,持久力,3,1,4,差しけん制,レース序盤に作戦・差しのウマ娘を けん制してわずかに疲れやすくする,序盤,R,相手の差し人数 1人以上,該当フェーズのどこか 序盤,,,,,,,,,該当フェーズ内のスキル不発秒数 5秒,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,あり,130Pt,217Pt
531,デバフ,4,持久力,3,1,4,差し焦り,レース中盤に作戦・差しのウマ娘を 焦らせてわずかに疲れやすくする,中盤,R,相手の差し人数 1人以上,該当フェーズのどこか 中盤,,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
532,デバフ,4,持久力,3,1,4,追込焦り,レース中盤に作戦・追込のウマ娘を 焦らせてわずかに疲れやすくする,中盤,R,相手の追い込み人数 1人以上,該当フェーズのどこか 中盤,,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,130Pt,217Pt
533,デバフ,4,持久力,3,1,2,逃亡禁止令,レース序盤に後ろの方にいると 前方のウマ娘を焦らせ 動きを少し鈍くする＜短距離＞,序盤,SR,レースの距離 短距離,該当フェーズのどこか 序盤,順位割合 50%より下位,該当フェーズ内のスキル不発秒数 5秒,,,,,,,持久力 3% 消耗,加速度 -0.2[m/s²],継続時間 1.2秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,170Pt,508Pt
534,デバフ,4,持久力,3,1,4,抜け駆け禁止,レース序盤に後ろの方にいると 前方のウマ娘をわずかに焦らせ 動きをちょっと鈍くする＜短距離＞,序盤,R,レースの距離 短距離,該当フェーズのどこか 序盤,順位割合 50%より下位,該当フェーズ内のスキル不発秒数 5秒,,,,,,,持久力 1% 消耗,加速度 -0.05[m/s²],継続時間 1.2秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,170Pt,262Pt
535,デバフ,4,持久力,3,1,2,魅惑のささやき,レース中盤にすぐ前のウマ娘を 戸惑わせる＜中距離＞,中盤,SR,レースの距離 中距離,フェーズ 中盤,前方をブロックされた時間 1秒以上,,,,,,,,持久力 3% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,508Pt
536,デバフ,4,持久力,3,1,4,ささやき,レース中盤にすぐ前のウマ娘を わずかに戸惑わせる＜中距離＞,中盤,R,レースの距離 中距離,フェーズ 中盤,前方をブロックされた時間 1秒以上,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
537,デバフ,4,持久力,3,1,2,スタミナグリード,レース中盤で後ろの方にいると 前方の持久力をわずかに奪う＜長距離＞,中盤,SR,レースの距離 長距離,該当フェーズのどこか 中盤,順位 5位以降,,,,,,,,持久力 1% 消耗,持久力 3.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,あり,160Pt,461Pt
538,デバフ,4,持久力,3,1,4,スタミナイーター,レース中盤で後ろの方にいると 前方の持久力をちょっと奪う＜長距離＞,中盤,R,レースの距離 長距離,該当フェーズのどこか 中盤,順位 5位以降,,,,,,,,持久力 0.5% 消耗,持久力 1.5% 回復,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,あり,160Pt,217Pt
539,デバフ,4,持久力,3,1,2,八方にらみ,レース終盤に他のウマ娘が 動揺する＜作戦・差し＞,終盤,SR,作戦 差し,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,持久力 3% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
540,デバフ,4,持久力,3,1,4,鋭い眼光,レース終盤に他のウマ娘が わずかに動揺する＜作戦・差し＞,終盤,R,作戦 差し,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,持久力 1% 消耗,継続時間 -,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
541,デバフ,4,視野,4,1,4,逃げためらい,レース終盤に作戦・逃げのウマ娘を ためらわせて速度をわずかに下げる,終盤,R,相手の逃げ人数 1人以上,該当フェーズのどこか 終盤,速度減少 0.15[m/s],,,,,,,,継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,,あり,130Pt,217Pt
542,デバフ,4,視野,4,1,4,先行ためらい,レース終盤に作戦・先行のウマ娘を ためらわせて速度をわずかに下げる,終盤,R,相手の先行人数 1人以上,該当フェーズのどこか 終盤,速度減少 0.15[m/s],,,,,,,,継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,,あり,130Pt,217Pt
543,デバフ,4,視野,4,1,4,差しためらい,レース終盤に作戦・差しのウマ娘を ためらわせて速度をわずかに下げる,終盤,R,相手の差し人数 1人以上,該当フェーズのどこか 終盤,速度減少 0.15[m/s],,,,,,,,継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,,あり,130Pt,217Pt
544,デバフ,4,視野,4,1,4,追込ためらい,レース終盤に作戦・追込のウマ娘を ためらわせて速度をわずかに下げる,終盤,R,相手の追い込み人数 1人以上,該当フェーズのどこか 終盤,速度減少 0.15[m/s],,,,,,,,継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,,あり,130Pt,217Pt
545,デバフ,4,視野,4,1,2,悩殺術,レース序盤に前の方にいると 後方のウマ娘が萎縮する＜短距離＞,序盤,SR,レースの距離 短距離,該当フェーズのどこか 序盤,順位割合 50%より上位,該当フェーズ内のスキル不発秒数 5秒,,,,,,,速度減少 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,170Pt,508Pt
546,デバフ,4,視野,4,1,4,後方釘付,レース序盤に前の方にいると 後方のウマ娘が少し萎縮する＜短距離＞,序盤,R,レースの距離 短距離,該当フェーズのどこか 序盤,順位割合 50%より上位,該当フェーズ内のスキル不発秒数 5秒,,,,,,,速度減少 0.2[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,170Pt,262Pt
547,デバフ,4,視野,4,1,2,スピードグリード,レース中盤に前の方にいると 後ろの速度を少し奪う＜マイル＞,中盤,SR,レースの距離 マイル,該当フェーズのどこか 中盤,順位 3位以内,,,,,,,,速度減少 0.2[m/s],目標速度 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,160Pt,461Pt
548,デバフ,4,視野,4,1,4,スピードイーター,レース中盤に前の方にいると 後ろの速度をわずかに奪う＜マイル＞,中盤,R,レースの距離 マイル,該当フェーズのどこか 中盤,順位 3位以内,,,,,,,,速度減少 0.15[m/s],目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,160Pt,217Pt
549,デバフ,4,視野,4,1,2,独占力,レース終盤に後ろの方にいると 前の速度を下げる＜中距離＞,終盤,SR,レースの距離 中距離,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,速度減少 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,508Pt
550,デバフ,4,視野,4,1,4,束縛,レース終盤に後ろの方にいると 前の速度をわずかに下げる＜中距離＞,終盤,R,レースの距離 中距離,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,速度減少 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
551,デバフ,4,視野,4,1,2,熱いまなざし,レース終盤に目を付けたウマ娘の 緊張感が増す＜作戦・追込＞,終盤,SR,作戦 追込,該当フェーズのどこか 終盤,順位 2位以降,,,,,,,,速度減少 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
552,デバフ,4,視野,4,1,4,まなざし,レース終盤に目を付けたウマ娘の 緊張感がわずかに増す＜作戦・追込＞,終盤,R,作戦 追込,該当フェーズのどこか 終盤,順位 2位以降,,,,,,,,速度減少 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
553,スキル種別,5,継承固有,1,1,4,シューティングスター,レース終盤に前の方で相手を抜くと 速度がわずかに上がり さらに加速力がほんのちょっと上がる,固有,R,フェーズ 終盤以降,順位 1位以降,順位割合 50%より上位,順位を上げたとき -,,,,,,,目標速度 0.15[m/s],加速度 0.05[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
554,スキル種別,5,継承固有,1,1,4,先頭の景色は譲らない…！,レース後半に差を付けて先頭にいると 速度をわずかに上げる,固有,R,走行距離 50%以降,順位 1位,後方バ身差 1バ身以上,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
555,スキル種別,5,継承固有,1,1,4,究極テイオーステップ,最終直線で前と差が詰まると 速度が少し上がる,固有,R,順位 3位以内,前方バ身差 1バ身以内,追い越し状態 -,最終直線 -,,,,,,,目標速度 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
556,スキル種別,5,継承固有,1,1,4,紅焔ギア/LP1211-M,最終コーナー以降で前の方にいると 加速力がわずかに上がる,固有,R,順位 5位以内,順位割合 50%より上位,最終コーナー -,,,,,,,,加速度 0.2[m/s²],継続時間 2.4秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
557,スキル種別,5,継承固有,1,1,4,煌星のヴォードヴィル,最終直線で前の方で少し抜け出ていると 速度が少し上がる,固有,R,順位割合 30%より上位,近くのレーン後方にウマ娘がいる秒数 1秒以上,最終直線 -,,,,,,,,目標速度 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
558,スキル種別,5,継承固有,1,1,4,勝利の鼓動,残り200m地点で前の方にいると 少し抜け出しやすくなる,固有,R,順位 2~5位,順位割合 50%より上位,残り距離 199~201m,,,,,,,,目標速度 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
559,スキル種別,5,継承固有,1,1,4,不沈艦、抜錨ォッ！,レース中間からロングスパートをかけて 速度がちょっとずつ上がる,固有,R,走行距離 50~60%,順位割合 50%より下位,,,,,,,,,目標速度 0.05[m/s],継続時間 3.6秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
560,スキル種別,5,継承固有,1,1,4,カッティング×DRIVE！,残り200mを切って前の方にいると 速度がわずかに上がる,固有,R,順位 3位以降,順位割合 50%より上位,残り距離 200m以降,前方バ身差 1バ身以内,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
561,スキル種別,5,継承固有,1,2,4,カッティング×DRIVE！,残り200mを切って前の方にいると 速度がわずかに上がる,固有,R,順位 3位以降,順位割合 50%より上位,残り距離 200m以降,後方バ身差 1バ身以内,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
562,スキル種別,5,継承固有,1,1,4,ブリリアント・レッドエース,レース後半に前の方で 1番になる力をちょっと発揮する,固有,R,走行距離 50%以降,順位 1位,後方バ身差 1バ身以内,,,,,,,,目標速度 0.05[m/s],加速度 0.1[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
563,スキル種別,5,継承固有,1,2,4,ブリリアント・レッドエース,レース後半に前の方で 1番になる力をちょっと発揮する,固有,R,走行距離 50%以降,順位 2位,追い越し状態 -,,,,,,,,目標速度 0.05[m/s],加速度 0.1[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
